Unnamed: 0,Rain(mm),PET1(mm/h),Water Potential (MPa),Soil moisture (cm3/cm3),Corrected Total(cm/h),Total Flow(cm3/h)
2021-06-02 18:30:00,0.0,0.0007925064697953,-0.93,0.226,7.735717364635396,942.4498968509791
2021-06-02 19:00:00,0.0,0.0007792729677635,-0.9,0.224,7.212229878749072,878.6729122713987
2021-06-02 19:30:00,0.0,0.0007709026810762,-0.9,0.224,6.962827314873902,848.2879577133282
2021-06-02 20:00:00,0.0,0.0008333392382694,-0.84,0.224,6.430601275406729,783.4463467348377
2021-06-02 20:30:00,0.0,0.0009050476089183,-0.8,0.224,6.055997949836522,737.8080627978294
2021-06-02 21:00:00,0.0,0.000933195448482,-0.69,0.226,5.254062040362745,640.1074385971831
2021-06-02 21:30:00,0.0,0.0003247928935296,-0.61,0.226,3.8241862510895954,465.90429406778
2021-06-02 22:00:00,0.0,0.0003826078641549,-0.54,0.23,3.354159080332478,408.6404311683525
2021-06-02 22:30:00,0.0,0.0008131570649562,-0.46,0.23,2.6322893191058725,320.69434292086373
2021-06-02 23:00:00,0.0,0.0004245558613148,-0.4,0.232,1.8611976995613115,226.7515082686209
2021-06-02 23:30:00,0.0,1.5449381908889713e-05,-0.33,0.232,2.3244622023829815,283.19146882030554
2021-06-03 00:00:00,0.0,1.5585259798411402e-05,-0.34,0.233,0.9479950869032444,115.4951544573795
2021-06-03 00:30:00,0.0,1.5627460461447733e-05,-0.33,0.233,1.140159718423414,138.9067565904321
2021-06-03 01:00:00,0.0,1.5667622099737888e-05,-0.32,0.233,1.6518465271395264,201.24605330506023
2021-06-03 01:30:00,0.0,1.5665590587660865e-05,-0.3,0.233,1.5734298185406999,191.692470172846
2021-06-03 02:00:00,0.0,1.571502942606799e-05,-0.31,0.234,0.7510897774725208,91.50599096870774
2021-06-03 02:30:00,0.0,1.5689512064025397e-05,-0.35,0.234,0.755216937559919,92.00880685704898
2021-06-03 03:00:00,0.0,1.570543424919779e-05,-0.35,0.234,0.8336293634002934,101.56186821667622
2021-06-03 03:30:00,0.0,1.571197960304187e-05,-0.33,0.234,0.8171220237579483,99.55076312972795
2021-06-03 04:00:00,0.0,1.5735005748404436e-05,-0.35,0.234,0.2172643160888021,26.46952087771125
2021-06-03 04:30:00,0.0,1.5743836609392157e-05,-0.34,0.234,0.3824877867334587,46.59885543410073
2021-06-03 05:00:00,0.0,1.5813935233786098e-05,-0.35,0.234,0.42142400964785964,51.34249297148036
2021-06-03 05:30:00,0.0,1.579446547885244e-05,-0.35,0.234,0.9627322332578264,117.2905951911954
2021-06-03 06:00:00,0.0,1.576974950627369e-05,-0.39,0.234,0.3323376577236016,40.489016916929046
2021-06-03 06:30:00,0.0,1.5734994804496028e-05,-0.41,0.234,1.095361695695856,133.44897033627976
2021-06-03 07:00:00,0.0,1.577746135913426e-05,-0.39,0.234,1.296363246774428,157.93718289002464
2021-06-03 07:30:00,0.0,1.5755872398569815e-05,-0.41,0.234,1.630030595319364,198.5881973203504
2021-06-03 08:00:00,0.0,1.5737327354488553e-05,-0.46,0.234,1.761525911911837,214.6083983847676
2021-06-03 08:30:00,0.0,1.5644355387902586e-05,-0.54,0.234,2.5708140701036646,313.2047541277305
2021-06-03 09:00:00,0.0,1.5543232391329592e-05,-0.66,0.234,3.2610326352848475,397.29474667754187
2021-06-03 09:30:00,0.0,0.0003910700875193,-0.86,0.234,5.249238782063289,639.5198163932503
2021-06-03 10:00:00,0.0,0.0007336911368144,-1.05,0.233,6.614314949777734,805.8283606192382
2021-06-03 10:30:00,0.0,0.0007038487523328,-1.13,0.233,6.929560618452303,844.2350440489228
2021-06-03 11:00:00,0.0,0.0006935092326562,-1.26,0.232,7.65470867666269,932.5805303752938
2021-06-03 11:30:00,0.0,0.0010033514378098,-1.39,0.232,7.415405805113368,903.4260310603578
2021-06-03 12:00:00,0.0,0.0006174129497161,-1.39,0.23,7.844309919685558,955.6798324189048
2021-06-03 12:30:00,0.0,0.000614792114052,-1.65,0.23,8.068971022736537,983.0505109761096
2021-06-03 13:00:00,0.0,0.0006186645540925,-1.38,0.228,7.996913662355744,974.271693362026
2021-06-03 13:30:00,0.0,0.0008492581388744,-1.36,0.228,7.788741621366474,948.9098931165174
2021-06-03 14:00:00,0.0,0.0012580400626457,-1.29,0.223,7.665919010054946,933.946296089214
2021-06-03 14:30:00,0.0,0.0011857092915228,-1.5,0.223,8.00881284907465,975.721382740171
2021-06-03 15:00:00,0.0,0.0009148892536209,-1.23,0.219,8.001297300455724,974.8057562136556
2021-06-03 15:30:00,0.0,0.0011878070555071,-1.29,0.219,8.268679322859956,1007.3811655204502
2021-06-03 16:00:00,0.0,0.0011844222067126,-1.31,0.215,7.33232473989515,893.3041848689322
2021-06-03 16:30:00,0.0,0.0014090752477278,-1.38,0.215,8.198893350849222,998.8790733390792
2021-06-03 17:00:00,0.0,0.0012169313585111,-1.23,0.211,7.895552191098304,961.9227276968696
2021-06-03 17:30:00,0.0,0.0011210599170957,-1.27,0.211,7.881800055450436,960.2472917661224
2021-06-03 18:00:00,0.0,0.0008533494802146,-1.08,0.209,7.648481578559658,931.8218770160444
2021-06-03 18:30:00,0.0,0.0005786091489325,-1.04,0.209,7.65470867666269,932.5805303752938
2021-06-03 19:00:00,0.0,0.0006628861309972,-0.91,0.208,5.924642722306904,721.8049289188605
2021-06-03 19:30:00,0.0,0.0006251903429383,-0.92,0.208,7.195532949007512,876.6387092400678
2021-06-03 20:00:00,0.0,0.0010114822431543,-0.86,0.209,7.123227900088206,867.8297154927869
2021-06-03 20:30:00,0.0,0.0007228540628155,-0.82,0.209,5.579623307215136,679.7708812878884
2021-06-03 21:00:00,0.0,0.000411755649728,-0.73,0.212,6.094959762211032,742.5548179237794
2021-06-03 21:30:00,0.0,0.0004335828627036,-0.6,0.212,5.111278380141894,622.7119677566467
2021-06-03 22:00:00,0.0,0.0004512058393941,-0.52,0.216,4.126280314725068,502.70870478915896
2021-06-03 22:30:00,0.0,0.0009717209480465,-0.46,0.216,2.932211517993623,357.2341532682912
2021-06-03 23:00:00,0.0,0.0010500411784345,-0.43,0.217,1.960888400135504,238.89692233230784
2021-06-03 23:30:00,0.0,0.0010929542615792,-0.4,0.217,2.4632671510459567,300.1022093998241
2021-06-04 00:00:00,0.0,0.0008016966795687,-0.36,0.219,1.892459481188517,230.5601612326795
2021-06-04 00:30:00,0.0,0.0011928373332077,-0.4,0.219,1.5864005000665753,193.27270079528736
2021-06-04 01:00:00,0.0,0.0004064141010276,-0.44,0.219,1.4967884591075764,182.3551795393392
2021-06-04 01:30:00,0.0,1.538794234106667e-05,-0.46,0.219,0.9356157755998572,113.98697103869624
2021-06-04 02:00:00,0.0,0.0003911494469365,-0.51,0.219,0.9468161092351314,115.35151847259256
2021-06-04 02:30:00,0.0,1.5349140112126208e-05,-0.52,0.219,1.7532698396036204,213.60255314398307
2021-06-04 03:00:00,0.0,0.0007560525975595,-0.51,0.219,2.1874894948987884,266.5039519482408
2021-06-04 03:30:00,0.0,0.0003901955697657,-0.5,0.219,0.9680375732252985,117.93694986903844
2021-06-04 04:00:00,0.0,0.00042459336919,-0.45,0.219,0.8135847011864435,99.1198077140242
2021-06-04 04:30:00,0.0,0.0004359109367425,-0.4,0.219,1.3647410085524012,166.26771146248228
2021-06-04 05:00:00,0.0,1.5455794624622718e-05,-0.39,0.219,0.8035622172782382,97.89875884677102
2021-06-04 05:30:00,0.0,0.0004713255520518,-0.36,0.219,1.2038197458797009,146.66251904679945
2021-06-04 06:00:00,0.0,1.5508971842241716e-05,-0.36,0.22,1.2545121508436692,152.83842356572984
2021-06-04 06:30:00,0.0,1.5542827982556288e-05,-0.37,0.22,1.3158153467803821,160.3070509681884
2021-06-04 07:00:00,0.0,1.552391269960708e-05,-0.4,0.22,1.9172343459710466,233.57850686996125
2021-06-04 07:30:00,0.0,1.5461648706654146e-05,-0.51,0.22,2.0818443494727337,253.63310213348876
2021-06-04 08:00:00,0.0,1.539959402475234e-05,-0.59,0.22,1.5893484086921,193.6318473422841
2021-06-04 08:30:00,0.0,1.5385210199788418e-05,-0.66,0.22,2.4419991346812,297.51110648274715
2021-06-04 09:00:00,0.0,1.5342219584759175e-05,-0.74,0.219,3.4461501778436485,419.8477951753358
2021-06-04 09:30:00,0.0,1.53524124106767e-05,-0.79,0.219,4.048157210069371,493.190891708108
2021-06-04 10:00:00,0.0,1.5282865350225715e-05,-0.89,0.218,5.221509912737347,636.1415815374245
2021-06-04 10:30:00,0.0,1.5226552265446456e-05,-1.06,0.218,6.066345302190065,739.0686907006609
2021-06-04 11:00:00,0.0,0.0002960743430295,-1.2,0.217,7.24873041078986,883.119807243817
2021-06-04 11:30:00,0.0,0.0002930303882806,-1.25,0.217,6.584276743858813,802.1687770621534
2021-06-04 12:00:00,0.0,0.0006116996634792,-1.31,0.216,7.13743553835204,869.5606457459345
2021-06-04 12:30:00,0.0,0.0005775684762473,-1.4,0.216,6.862459990407532,836.0601099091966
2021-06-04 13:00:00,0.0,0.0008275927535764,-1.43,0.214,9.02157325589811,1099.1069584993124
2021-06-04 13:30:00,0.0,0.0005510628962158,-1.26,0.214,7.885550331173396,960.7041914693648
2021-06-04 14:00:00,0.0,0.0006063284234446,-1.09,0.212,7.736340916199473,942.5258647385772
2021-06-04 14:30:00,0.0,0.0007864984838737,-1.4,0.212,8.903763611503,1084.7540960594558
2021-06-04 15:00:00,0.0,0.0005537555388784,-1.38,0.207,7.730729177101504,941.8421811595708
2021-06-04 15:30:00,0.0,0.0011199022310074,-1.24,0.207,7.808091187550676,951.267269400426
2021-06-04 16:00:00,0.0,0.001133518172114,-1.29,0.203,7.696446193734795,937.6654522778504
2021-06-04 16:30:00,0.0,0.0014118179963185,-1.32,0.203,7.217796455830807,879.3510937184715
2021-06-04 17:00:00,0.0,0.0011260285873475,-1.26,0.2,7.863676960840635,958.0393376953456
2021-06-04 17:30:00,0.0,0.0011455262602931,-1.19,0.2,7.324270275991939,892.3229017742998
2021-06-04 18:00:00,0.0,0.0014339691846512,-1.07,0.197,7.786869404247396,948.6817991017564
2021-06-04 18:30:00,0.0,0.0017505289356118,-1.05,0.197,7.2493492375924,883.1951995091665
2021-06-04 19:00:00,0.0,0.0012548811218041,-1.03,0.196,7.691461146327456,937.0581191510842
2021-06-04 19:30:00,0.0,0.0016129256928473,-0.96,0.196,6.909238879527004,841.7592270236606
2021-06-04 20:00:00,0.0,0.0014456980680077,-0.87,0.198,6.643138863046006,809.3400057332018
2021-06-04 20:30:00,0.0,0.0014518341450646,-0.84,0.198,5.157041968915628,628.2873898521472
2021-06-04 21:00:00,0.0,0.0015356020333001,-0.8,0.202,4.058888829229255,494.49833520604574
2021-06-04 21:30:00,0.0,0.0011848292834848,-0.73,0.202,3.4900869956594702,425.20066000565953
2021-06-04 22:00:00,0.0,0.0008228759361202,-0.64,0.206,3.4586175013116525,421.3667012007994
2021-06-04 22:30:00,0.0,0.0008472469568771,-0.63,0.206,2.518217068969421,306.7968108230471
2021-06-04 23:00:00,0.0,0.0008567899847497,-0.6,0.207,1.9502694727361525,237.60320818008992
2021-06-04 23:30:00,0.0,1.5516075223057602e-05,-0.56,0.207,2.23943806990787,272.8328968735925
2021-06-05 00:00:00,0.0,1.5051326557508536e-05,-0.51,0.207,0.42260384426669817,51.48623335939951
2021-06-05 00:30:00,0.0,1.5052907824877949e-05,-0.48,0.207,1.8547096411765536,225.96106186691657
2021-06-05 01:00:00,0.0,0.0002468740137889,-0.46,0.208,1.6559739353709753,201.74889942503012
2021-06-05 01:30:00,0.0,0.0002405856060779,-0.45,0.208,1.700787297547966,207.20855449908044
2021-06-05 02:00:00,0.0,0.0002226156720285,-0.45,0.208,1.1525380696542438,140.4148230425511
2021-06-05 02:30:00,0.0,0.0002285685412033,-0.44,0.208,1.310510215172044,159.66072167493934
2021-06-05 03:00:00,0.0,0.000234481393709,-0.46,0.209,1.4956094051765894,182.21153426337287
2021-06-05 03:30:00,0.0,0.0002412449908435,-0.46,0.209,1.3500042479860102,164.4723177296132
2021-06-05 04:00:00,0.0,0.00024384717618,-0.48,0.209,0.9910271926273412,120.73779734223456
2021-06-05 04:30:00,0.0,1.5021167420310872e-05,-0.46,0.209,0.6266749067703259,76.34840744632447
2021-06-05 05:00:00,0.0,1.5006225471491804e-05,-0.42,0.21,1.3806568365004535,168.20675211002626
2021-06-05 05:30:00,0.0,1.5038064812698755e-05,-0.41,0.21,0.9527109886166006,116.06969730503194
2021-06-05 06:00:00,0.0,0.0002511878798614,-0.44,0.21,1.414257399071612,172.300341008981
2021-06-05 06:30:00,0.0,1.5054520154314693e-05,-0.46,0.21,0.485720824126044,59.175835804019
2021-06-05 07:00:00,0.0,1.5029008201509548e-05,-0.53,0.21,1.434300185805794,174.74217302013884
2021-06-05 07:30:00,0.0,1.4992367228595988e-05,-0.63,0.21,2.1904409116577708,266.8635258945155
2021-06-05 08:00:00,0.0,0.0004912073741999,-0.61,0.21,3.0050367625041794,366.1065229454577
2021-06-05 08:30:00,0.0,0.00046599415561,-0.5,0.21,3.045901612559954,371.0851269849437
2021-06-05 09:00:00,0.0,0.0002216934587108,-0.54,0.21,2.639383586418961,321.5586443401502
2021-06-05 09:30:00,0.0,0.0004999046369218,-0.64,0.21,4.110174644096498,500.74653542500886
2021-06-05 10:00:00,0.0,0.0002363561903849,-0.74,0.21,4.868370557520965,593.1182737807059
2021-06-05 10:30:00,0.0,0.0004814156567073,-0.94,0.21,5.997591188641672,730.6923108295463
2021-06-05 11:00:00,0.0,0.00025102838019,-0.93,0.209,6.079738009235682,740.7003370986278
2021-06-05 11:30:00,0.0,0.000495127601734,-0.91,0.209,6.025572402505832,734.1012890634979
2021-06-05 12:00:00,0.0,0.0008755762289447,-0.63,0.209,3.984978037849092,485.49371230825824
2021-06-05 12:30:00,0.0,0.0002655960886668,-0.45,0.209,5.023425384310113,612.0087526626947
2021-06-05 13:00:00,0.0,0.0002389711721762,-0.89,0.21,4.14358131423383,504.8165022220116
2021-06-05 13:30:00,0.0,0.0002284811352723,-0.92,0.21,4.812537359998815,586.3160615532829
2021-06-05 14:00:00,0.2,0.0002217036898998,-0.59,0.209,3.0476785393680768,371.30161168934654
2021-06-05 14:30:00,0.2,1.4995330042479369e-05,-0.55,0.209,4.798733848922443,584.6343665046013
2021-06-05 15:00:00,0.0,0.0006124286686236,-1.0,0.208,6.491788005307202,790.9007849679319
2021-06-05 15:30:00,0.0,0.0006006514192247,-1.19,0.208,7.70143163888018,938.2728338614256
2021-06-05 16:00:00,0.0,0.0004771872678815,-1.03,0.203,5.964148253027097,726.6179257745235
2021-06-05 16:30:00,0.0,0.0007576698984789,-0.86,0.203,4.781932070027462,582.5873895999281
2021-06-05 17:00:00,0.0,0.0007577599866665,-0.77,0.207,4.500299592222472,548.2758335869573
2021-06-05 17:30:00,0.0,0.0010216566765396,-0.81,0.207,4.826342727426262,587.9979827630041
2021-06-05 18:00:00,0.0,0.0004747966148577,-0.89,0.205,5.278785192789453,643.1194840683505
2021-06-05 18:30:00,0.0,0.0007232769977474,-0.94,0.205,7.641009875298056,930.9115922116398
2021-06-05 19:00:00,0.0,0.0458846847360237,-0.86,0.202,4.183561838176067,509.6873679593853
2021-06-05 19:30:00,0.0,0.0457363928633436,-0.69,0.202,2.481582569730005,302.3335944977952
2021-06-05 20:00:00,0.0,0.0090235788797138,-0.59,0.205,2.5690409655020314,312.9887350864255
2021-06-05 20:30:00,0.0,0.0088119670158098,-0.51,0.205,1.8812522081432286,229.1947683637777
2021-06-05 21:00:00,0.0,4.898315233708294e-07,-0.49,0.207,1.3541305301300999,164.9750266572756
2021-06-05 21:30:00,0.0,4.806638614271923e-07,-0.47,0.207,1.559280195161901,189.9686079290168
2021-06-05 22:00:00,0.0,0.0002916046253752,-0.45,0.208,2.1284662040798215,259.313087582068
2021-06-05 22:30:00,0.0,6.083083560351314e-07,-0.44,0.208,1.2067669704518815,147.0215822549185
2021-06-05 23:00:00,0.0,6.139324156557974e-07,-0.42,0.209,1.1772947425594784,143.4309523459013
2021-06-05 23:30:00,0.0,6.323777272446432e-07,-0.45,0.209,0.662645407538745,80.73072819835372
2021-06-06 00:00:00,0.0,0.0004400391936666,-0.51,0.21,1.8582485722266096,226.39221324511135
2021-06-06 00:30:00,0.0,0.0007083943218918,-0.54,0.21,2.07830367616775,253.2017384946981
2021-06-06 01:00:00,0.0,0.0007425412329505,-0.48,0.21,1.3276045671153887,161.7433430358736
2021-06-06 01:30:00,0.0,0.0002466971800121,-0.46,0.21,0.41906433156565287,51.05501111810449
2021-06-06 02:00:00,0.0,4.915254290307715e-07,-0.45,0.21,1.007532386491682,122.74864100698191
2021-06-06 02:30:00,0.0,5.094163964103398e-07,-0.45,0.21,0.42378367594347033,51.62997338888388
2021-06-06 03:00:00,0.0,5.051986652952343e-07,-0.44,0.211,0.6195985114380894,75.4862833876778
2021-06-06 03:30:00,0.0,5.203568914641455e-07,-0.43,0.211,-0.27771376791569624,-33.83413581302434
2021-06-06 04:00:00,0.0,5.465080323881534e-07,-0.42,0.211,1.9980566045523804,243.4251604733445
2021-06-06 04:30:00,0.0,5.338388004583062e-07,-0.42,0.211,0.5128528131018856,62.48135215193291
2021-06-06 05:00:00,0.0,0.0002727787466022,-0.5,0.212,0.741066589057996,90.28485627077116
2021-06-06 05:30:00,0.0,0.0002850012483934,-0.44,0.212,0.5741897341928527,69.95408832241516
2021-06-06 06:00:00,0.0,5.799933414663546e-07,-0.43,0.212,0.2886727151158658,35.16927490505112
2021-06-06 06:30:00,0.0,0.0005515345082864,-0.5,0.212,1.140159718423414,138.9067565904321
2021-06-06 07:00:00,0.0,0.0002705018278162,-0.56,0.212,0.978058725831287,119.15783654246034
2021-06-06 07:30:00,0.0,0.0002551659842344,-0.59,0.212,1.113634616272445,135.67517784888892
2021-06-06 08:00:00,0.0,0.0005375672529791,-0.62,0.212,2.090106043432219,254.63963226546164
2021-06-06 08:30:00,0.0,0.0007673201813993,-0.65,0.212,2.3852921188410976,290.60243612806823
2021-06-06 09:00:00,0.0,0.0105214696375021,-0.76,0.212,3.307886080511417,403.002947034339
2021-06-06 09:30:00,0.0,0.0102927961706794,-0.86,0.212,4.216391416975253,513.6870271628615
2021-06-06 10:00:00,0.0,0.1379203788071415,-0.83,0.211,4.00345177738299,487.7443857878463
2021-06-06 10:30:00,0.0,0.1376254798979845,-0.86,0.211,4.490126534430406,547.0364401584147
2021-06-06 11:00:00,0.0,0.4477110445873239,-1.03,0.21,4.53740921651306,552.7969348547894
2021-06-06 11:30:00,0.0,0.445427603820979,-0.97,0.21,4.636829050486938,564.9093489796867
2021-06-06 12:00:00,0.0,0.8123105520712057,-1.19,0.209,5.471373414616761,666.5826926164843
2021-06-06 12:30:00,0.0,0.8112311764030189,-1.32,0.209,6.23574962327472,759.7073822927584
2021-06-06 13:00:00,0.0,0.9838908897815698,-1.31,0.208,6.054780703393058,737.6597644912846
2021-06-06 13:30:00,0.0,0.9838502816415524,-1.15,0.208,6.204644100775234,755.9177665287241
2021-06-06 14:00:00,0.0,0.3019218462549548,-1.01,0.205,5.56691663101827,678.2228146889454
2021-06-06 14:30:00,0.0,0.301614420303851,-1.1,0.205,4.874375953643594,593.8499169741601
2021-06-06 15:00:00,0.0,0.2681718499444043,-0.97,0.204,5.163667476496714,629.0945818218185
2021-06-06 15:30:00,0.0,0.2669523200934091,-0.82,0.204,4.168045467957554,507.79699363175126
2021-06-06 16:00:00,0.0,0.2311959609920059,-0.78,0.205,3.662392214363329,446.1927707485772
2021-06-06 16:30:00,0.0,0.231761728091135,-0.83,0.205,3.626132366977244,441.7751986194461
2021-06-06 17:00:00,0.0,0.1960028415923853,-0.77,0.205,3.3262751129984016,405.24330057281975
2021-06-06 17:30:00,0.0,0.1962570105810344,-0.71,0.205,2.6618501172876616,324.29576343353943
2021-06-06 18:00:00,0.0,0.0348660945053808,-0.71,0.206,2.7369508830503326,333.4453620564197
2021-06-06 18:30:00,0.0,0.0347710055245198,-0.72,0.206,2.4484975254472365,298.3028116884139
2021-06-06 19:00:00,0.0,0.0553572209739439,-0.59,0.206,2.4650395582936544,300.3181434818276
2021-06-06 19:30:00,0.0,0.0555303011928059,-0.57,0.206,3.240871755743432,394.8385273059429
2021-06-06 20:00:00,0.0,0.000244262320904,-0.54,0.207,1.5386457064591785,187.45468829715983
2021-06-06 20:30:00,0.0,4.799970367680926e-07,-0.5,0.207,0.6237264181750743,75.9891902410573
2021-06-06 21:00:00,0.0,4.712372624811322e-07,-0.48,0.208,0.6502623379621016,79.22208690562003
2021-06-06 21:30:00,0.0,4.657585459783443e-07,-0.45,0.208,0.6803351239325879,82.88588338369135
2021-06-06 22:00:00,0.0,4.711777144468065e-07,-0.46,0.208,0.6349306036024772,77.35420694249838
2021-06-06 22:30:00,0.0,4.870620856244078e-07,-0.45,0.208,0.3040149798957567,37.03843779941575
2021-06-06 23:00:00,0.0,5.106407819551712e-07,-0.45,0.209,0.3877974666543906,47.24573885265357
2021-06-06 23:30:00,0.0,5.258805406905731e-07,-0.46,0.209,0.3765880687841554,45.8800871142821
2021-06-07 00:00:00,0.0,0.0002960036663588,-0.51,0.209,0.9020142453053944,109.89326424107924
2021-06-07 00:30:00,0.0,0.00064515798467,-0.55,0.209,1.145464727856947,139.553070999007
2021-06-07 01:00:00,0.0,0.0006758558324361,-0.58,0.209,1.286931971292818,156.7881615147801
2021-06-07 01:30:00,0.0,0.0006958378764505,-0.59,0.209,1.4048255920016854,171.1512548698199
2021-06-07 02:00:00,0.0,0.0003420707591917,-0.59,0.21,0.9904377188347138,120.66598118235288
2021-06-07 02:30:00,0.0,0.0003485520506519,-0.54,0.21,0.7811586318507653,95.16930845710972
2021-06-07 03:00:00,0.0,0.0007123180000296,-0.53,0.21,0.679155823262707,82.74220804728797
2021-06-07 03:30:00,0.0,0.0007151532143376,-0.51,0.21,0.9073198056442924,110.53964576698532
2021-06-07 04:00:00,0.0,0.0010815148878228,-0.54,0.21,1.007532386491682,122.74864100698191
2021-06-07 04:30:00,0.0,0.0007312210610524,-0.53,0.21,1.0723730688133073,130.6482437826895
2021-06-07 05:00:00,0.0,0.0011096229101241,-0.56,0.211,1.3435201066447016,163.68234854508478
2021-06-07 05:30:00,0.0,0.0011131332509398,-0.55,0.211,0.7752628598219566,94.45102087258527
2021-06-07 06:00:00,0.0,0.0007602170597243,-0.56,0.211,0.7493209883426428,91.2904976854829
2021-06-07 06:30:00,0.0,0.0011303394136602,-0.56,0.211,1.199693632449026,146.15983067365485
2021-06-07 07:00:00,0.0,0.0007560825362252,-0.6,0.211,1.260996094278314,153.62836863909882
2021-06-07 07:30:00,0.0,0.000753642694282,-0.64,0.211,2.0948270891401113,255.21480181092255
2021-06-07 08:00:00,0.0,0.0415581980903369,-0.68,0.21,2.5158534035795905,306.5088431921432
2021-06-07 08:30:00,0.0,0.0415542594142328,-0.7,0.21,3.3090724096678703,403.14747865803065
2021-06-07 09:00:00,0.0,0.0908270694313753,-0.76,0.21,3.183959320430079,387.9048304989971
2021-06-07 09:30:00,0.0,0.0908669963647458,-0.78,0.21,3.956378682009535,482.0094252421077
2021-06-07 10:00:00,0.0,0.1662042463756727,-0.82,0.21,3.5750268830177703,435.5489682886544
2021-06-07 10:30:00,0.0,0.1657442965633883,-0.78,0.21,3.7742007551405248,459.8145129549631
2021-06-07 11:00:00,0.0,0.1780965327776232,-0.78,0.209,4.030869270356559,491.08468536277405
2021-06-07 11:30:00,0.0,0.1783995999146219,-0.83,0.209,4.269534516825077,520.1615022000151
2021-06-07 12:00:00,0.0,0.1767549461374621,-0.85,0.209,4.408775138754554,537.1253212731912
2021-06-07 12:30:00,0.0,0.1768345884003313,-0.89,0.209,4.524239864024741,551.1924999576523
2021-06-07 13:00:00,0.0,0.3297729633224984,-0.94,0.208,4.779532038910072,582.2949914974116
2021-06-07 13:30:00,0.0,0.3303472797949124,-0.93,0.208,4.584712158381344,558.5598978203595
2021-06-07 14:00:00,0.0,0.3215523148092319,-0.92,0.207,4.369914447087967,532.3908857804773
2021-06-07 14:30:00,0.0,0.3218679089477871,-1.05,0.207,5.063129850402466,616.8459860063441
2021-06-07 15:00:00,0.0,0.4511625470362159,-1.07,0.205,4.94887269078264,602.9259262080803
2021-06-07 15:30:00,0.0,0.4503561043045612,-1.12,0.205,5.505829513777834,670.780512362161
2021-06-07 16:00:00,0.0,0.2260898133113103,-1.0,0.203,5.416392361640291,659.8842979797673
2021-06-07 16:30:00,0.0,0.2263037574149901,-1.25,0.203,5.562681486730868,677.7068429815175
2021-06-07 17:00:00,0.0,0.5972284464218193,-1.22,0.2,6.221110161291298,757.9238425399614
2021-06-07 17:30:00,0.0,0.5980364142961329,-1.33,0.2,6.283347237061098,765.5062454219103
2021-06-07 18:00:00,0.0,0.2427332480479179,-1.18,0.195,6.071823861723133,739.7361488850092
2021-06-07 18:30:00,0.0,0.2426137509218908,-1.02,0.195,5.372311147507901,654.513841207127
2021-06-07 19:00:00,0.0,0.1809907624083448,-0.98,0.192,5.72073352093832,696.9624745299074
2021-06-07 19:30:00,0.0,0.1808558668893941,-0.85,0.192,5.135963893850856,625.719427666581
2021-06-07 20:00:00,0.0,0.0220033685525038,-0.63,0.196,4.694366710565992,571.9192175219956
2021-06-07 20:30:00,0.0,0.0220021446883922,-0.57,0.196,4.117332463961333,501.6185795128825
2021-06-07 21:00:00,0.0,5.882785822055584e-07,-0.52,0.201,3.0162885530744417,367.4773394273022
2021-06-07 21:30:00,0.0,5.853772383772607e-07,-0.49,0.201,3.6249436696017163,441.6303784733438
2021-06-07 22:00:00,0.0,0.0003003299428423,-0.49,0.202,1.4967884591075764,182.3551795393392
2021-06-07 22:30:00,0.0,6.510686914812513e-07,-0.46,0.202,1.4708495492717466,179.19501717211486
2021-06-07 23:00:00,0.0,0.0003650177862898,-0.44,0.204,2.3522180419928813,286.5729894918012
2021-06-07 23:30:00,0.0,7.977709817976631e-07,-0.39,0.204,1.649488018257179,200.9587138964293
2021-06-08 00:00:00,0.0,0.0002929198212632,-0.36,0.205,1.6990182952437265,206.99303524461783
2021-06-08 00:30:00,0.0,0.0005982959273608,-0.33,0.205,1.323478333690681,161.24064004374043
2021-06-08 01:00:00,0.0,0.0005946052327723,-0.31,0.206,0.27037924924489276,32.94056433943985
2021-06-08 01:30:00,0.0,0.0003092353750452,-0.3,0.206,1.3081523822328822,159.37346461711775
2021-06-08 02:00:00,0.0,6.082041893435383e-07,-0.31,0.206,0.9084988161271002,110.68328574961812
2021-06-08 02:30:00,0.0,6.057248643187025e-07,-0.35,0.206,0.622547018959718,75.84550289876373
2021-06-08 03:00:00,0.0,6.393740437848606e-07,-0.36,0.207,0.6944865819028614,84.60996913756685
2021-06-08 03:30:00,0.0,6.307684022130179e-07,-0.36,0.207,0.4709745831288474,57.37928706113424
2021-06-08 04:00:00,0.0,6.147396317370341e-07,-0.39,0.207,-0.17073066848719695,-20.80028177356262
2021-06-08 04:30:00,0.0,6.564132313838419e-07,-0.36,0.207,0.28100136393837566,34.23466680277152
2021-06-08 05:00:00,0.0,6.648640791806466e-07,-0.36,0.207,0.35357841801218987,43.07679919999594
2021-06-08 05:30:00,0.0,6.777462831875685e-07,-0.32,0.207,0.5376243000072805,65.49928625919009
2021-06-08 06:00:00,0.0,0.0003423798028532,-0.29,0.208,0.0507865671837959,6.187376392860204
2021-06-08 06:30:00,0.0,7.080147922690634e-07,-0.35,0.208,0.1576485202964729,19.20647105998852
2021-06-08 07:00:00,0.0,7.063757675856129e-07,-0.35,0.209,0.4703847245974576,57.307424028158586
2021-06-08 07:30:00,0.0,6.809479588316176e-07,-0.4,0.209,0.6195985114380894,75.4862833876778
